ID,name,latitude,longitude,mean_checkin_time,review,category
992,Aunt Sally's Pralines,29.9576669,-90.0617022,18.0,The best place to get praline in NOLA. Praline are well known in NOLA and you can find them at almost any stores. It located in the French quarter area where it close by cafe du monde. I feel I was like a little kid at the candy shop getting sweet.The original praline and Creamery praline are my favorite one. The praline was so favorable and tasty. The store offers free samples so that you can taste it. Which is pretty awesome! They even let you see how they make pralines at the store. The services was helpful and friendly. They also have good recommendations when it come to pralines and other products that they sell. These are good gifts for others or even yourself. If you are looking for cool gifts to get. I highly recommend this place for pralines and other items. No parking here so you would to walk here from your parking area. I would be back here if I'm in the NOLA area.,Shopping
1361,"MOOYAH Burgers, Fries & Shakes",29.9442812779,-90.0622348122,18.0,Staff was rude and food was horrible. Only reason I'm giving 2 stars is because food portions were adequate.,Restaurants
2230,Café Adelaide,29.9481852228,-90.0662039067,16.0,"I visited this café just this past Saturday for a reception luncheon after my best friend's wedding.  His mother made the reservation and also let the restaurant know that there would be one vegan in attendance.  I must that say that I was pleasantly surprised at both the outstanding menu accommodations and the excellent food itself!  The staff were very careful and deliberate in making sure my food was, in fact, vegan, and they served me with huge smiles, despite my being ""the difficult one"" at the event.  As an alternative to the gumbo opener, I was served a tomato-based soup that was warm and delicious, with just a bit of Cajun kick!  My salad was just an altered version of what the other got.  When I pointed to the dressing and asked what it was, I was politely informed of its ingredients.  I was served a vegetable curry in lieu of the shrimp dish and beef tenderloin dish the other guests got.  This curry was delicious!  I'm not going to lie, I was a little skeptic of a Creole/Cajun place making Indian food, but damn it; they nailed it!  My desert was raspberries, strawberries and blackberries served in a martini glass.  These berries tasted like they were literally picked off out of the garden ten minutes prior, rinsed and then given to me.  The only real ""complaint"" that I have doesn't even have anything to do with me, but my tablemate had to ask several times for a refill of his water, and it took almost twenty minutes for that to happen.  However, I credit the large group and server distractions for the delay.  Based on their excellence in general, I wouldn't hold this as an indicator of their service.  When I return to New Orleans, I will definitely be visiting Café Adelaide again.  Clean restaurant, delicious food and an informed and caring staff.  I highly recommend this place.  An overall authentic and awesome experience.",Restaurants
2135,CVS Pharmacy,29.9537,-90.0703032448,15.0,"Beer, water, and souvenirs are always much cheaper here than all the little shops that line the streets. In expensive, rip-off, touristy places, always go to CVS. This has been my repeated experience in places like NOLA or Vegas. The Abita (a local brand) beers other shops were selling for $12.99 were $9.99 here. They had many of the same souvenirs other shops had at a much lower price.",Shopping
2554,Que Pasta Nola,29.9683027,-90.0999173,1.0,"Oh my gosh! Yum yum yum! I saw Que Pasta start a pop up at Barrel Proof and I had to go being since it's so close to me. I really wanted everything they had on the menu but I was guided into ordering the pupusa sandwich which is pupusa buns stuffed with mozzarella and jalapeños with Cuban style brisket and pickled onions, ancho chili, salsa verde, cilantro, and mojo aioli! Can you say delish!? So excited to try some more like the octopus croquetas and loaded yuca fritas!!!! They will be at Barrel Proof Wednesday-Friday 4-10 and at Manolito Mondays 4-9! Follow their IG page for more updates to the menu!",Restaurants
555,Deanie's Restaurant & Bar,30.0383103,-90.0092902,17.0,"From Grilled Redfish to Stewed Rabbit, this place serves up great local food, that is as it has always been. Get the specials. Get the remoulade Sauce as your salad dressing. Yes, it is worth the drive out to the east. This will be evidenced by the variety of people dining here. From police to attorneys to hunters to plant workers.",Restaurants
51,Crescent City Mask Company,29.9580712616,-90.0642395765,18.0,"This is a lovely place full of masks of all types from big ones with feathers to smaller ones that just go over your eyes. They also have a nice selection of mask magnets and ornaments.  I just happened to wander in here and we were immediately greeted by the owner, who was very nice even though I was pretty much just looking around at all of the nice offerings. The masks here are beautiful, and while I wasn't in the market for one, I did notice that they were all fairly priced.  I did buy a mask magnet that was decorated with beautiful ribbons and Mardi Gras fabric, for a friend of mine, because she loves things like that. This is a great spot for gifts for locals and tourists alike.",Shopping
471,The Sugar House,29.944981,-90.065988,15.0,"Went there for lunch, trying to avoid long lines, maybe this is why there wasn't anyone there... Very disappointing for the price! Stay away from the $13 for 2 mushy crab cakes or $10 bowl of gumbo that was a very small portion and was tasteless!",Restaurants
3188,Rio Mar Restaurant,29.9443723,-90.0656029,2.0,"Truly horrible service and extremely overpriced for what was only decent food.  My family and I had reservations for 8:30 after a day at Jazz Fest.  We showed up a little early, let the hostess know we were all there, and decided to get drinks at the bar.  After seeing us at the bar, the hostess proceeded to give away our table.  We were not seated for another hour, and, let me tell you, you really want a seat and a good meal after a long day at Jazz Fest!  We tried to stay in good spirits, but even when we were finally seated, our server was a little too erratic and not very helpful.  The food was mediocre at best and not worth the price you pay.  We will not be returning.  The sad thing is this place used to be good! We went last year and returned with high hopes.  Maybe management changed because Rio Mar is definitely not the same.",Restaurants
1616,La Mansión,29.945164,-90.13403,18.0,Great fresh food and awesome service. Highly recommend this place. The beans are awesome.,Restaurants
3216,Basin Seafood & Spirits,29.9235416,-90.0868875,18.0,"Jeremy was awesome behind the bar. The charbroiled oysters were off the chain! We stumbled in off the street and they made us feel right at home. This is a great bar to grab a drink, a bite or spend the next 30 years trying to figure out what to do with your life.",Restaurants
3025,Cafe Beignet on Royal Street,29.955294,-90.06707,16.0,"Not a bad breakfast spot but be warned: the line is LONG - like 30-45 min and the food is good, but in my opinion, not worth it... certainly  not in the summer.  Also, the beignets are good (yes better than Café Du Monde) but still, just beignets. Get one of their other options like a mufaletta sandi and have someone in your party snag a table, they go lightening fast here if you want to sit outside.",Restaurants
3424,Scriptura,29.9212152,-90.1156735,19.0,"Stationary Heaven! What girl doesn't love a good note pad with themes of NOLA throughout the pages?! I love local branding. NOLA pride for sure. Scriptura is my go-to place to find bridal gifts and well as decorations for my room. They have beautiful wrapping paper as well as a great selection of pens and note pads. I love their map wrapping papers! I use them as wall art. The one located next to Lakeside Mall is a little smaller, but just as cute. Scriptura prices does run a little high, but the quality of the materials here are fantastic! It's fun to browse around and see what new stationary they have! Scriptura is just adorable.",Shopping
